"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Aerobic Intervals","Run","","0.75","","2022-10-10","","6531.89990234375","","","","","0.764214992523193","2.37400007247925","","139","","150","184","","","0.759641474116921","48.52","25","6","11","0","0","","","","","","","","","","","","","","","","3",""
"Peak Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Alternate Lunge: 3 x 9 (Exercise 5) 3. Calf Raise: 3 x 10 (Exercise 8) 4. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 5. Dumbbell Pullover: 2 x 12 (Exercise 15) 6: Glute Bridge: 3 x 12 (Exercise 18) 7. Bicycle Crunch: 3 x 10 (Exercise 26) 8. Plank: 3 reps (Exercise 21) 9. Sit-Up: 2 x 12 (Exercise 27) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-10-11","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.557132244110107","0","","","","95","131","","","0.562556136266997","19.24","4","0","0","0","0","","","","","","","","","","","","","","","","3","1"
"Aerobic Intervals","Bike","","0.833333333333333","","2022-10-11","","24110.44921875","152","285","459.497","","0.836666643619537","8.00399971008301","","74","","150","172","","","0.718720389779295","42.77","0","25","24","0","0","","","","","","32","16","3","0","0","","","","","","6","7"
"Aerobic Swim","Swim","","0.5","1000","2022-10-12","","1000","","","","","0.333495556513468","0.824402308326463","","23","","","","","","1.10779420363739","45.34","","","","","","","","","","","","","","","","","","","","","4","5"
"Long Aerobic Run","Run","","1","","2022-10-13","","9391.650390625","","","","","1.00030338764191","2.60800004005432","","170","","150","160","","","0.672037106647554","50.06","59","1","0","0","0","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2022-10-13","","500","","","","","0.178670555750529","0.771604938271605","","23","","","","","","1.03387053029679","19.74","","","","","","","","","","","","","","","","","","","","","",""
"Peak Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Alternate Lunge: 3 x 9 (Exercise 5) 3. Calf Raise: 3 x 10 (Exercise 8) 4. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 5. Dumbbell Pullover: 2 x 12 (Exercise 15) 6: Glute Bridge: 3 x 12 (Exercise 18) 7. Bicycle Crunch: 3 x 10 (Exercise 26) 8. Plank: 3 reps (Exercise 21) 9. Sit-Up: 2 x 12 (Exercise 27) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-10-14","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.646087765693665","0","","","","89","121","","","0.547817708122111","21.25","2","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","","0.666666666666667","1500","2022-10-14","","1450","","","","","0.531763334274292","0.753638253638254","","23","","","","","","1.00739259350312","54.36","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","1.5","","2022-10-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Trail Running","Run","","","","2022-10-15","","24027.359375","","","","","3.28085494041443","2.03399991989136","","148","","144","165","","","0.558662424725265","116.85","189","6","0","0","0","","","","","","","","","","","","","","","","7","5"
"Aerobic Bike","Bike","","1","","2022-10-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run of the Bike","Run","","0.5","","2022-10-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Run","","0.883333333333333","","2022-10-17","","8563.8896484375","","","","","0.833607494831085","2.85400009155273","","175","","156","182","","","0.744515191701742","50.96","32","11","6","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","","0.5","1500","2022-10-17","","1000","","","","","0.367294446627299","0.751314800901578","","23","","","","","","1.00585360828863","37.38","","","","","","","","","","","","","","","","","","","","","",""
"Base Phase 1: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 12 (Exercise 1) 2. Single Leg Squat: 3 x 8 (Exercise 3) 3. Bulgarian Squat: 3 x 10 (Exercise 4) 4. Bench Press: 3 x 10 (Exercise 14) 5. Tricep Kickback: 3 x 10 (Exercise 16) 6. Bent Over Row: 3 x 10 (Exercise 12) 7. Mountain Climber: 3 x 8 (Exercise 24) 8. Reverse Crunch: 3 x 12 (Exercise 28) 9. Plank: 3 reps (Exercise 21) Flexibility: 5-10 minutes Notes: 1. 3 x 12 = 3 sets of 12 repetitions with a rest between sets. 2. Rests are 30-50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-10-18","Base Phase: Here your strength workouts are designed to build a foundation that can be used for power development. The goal is to translate strength training into sport-specific activity. Resistance during the Base Phase: Progress the intensity during this phase by gradually adding resistance. Maintain correct form throughout. Sets should feel challenging but not 'all out'. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.618353605270386","0","","","","90","136","","","0.554707453630273","20.82","1","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","1.5","","2022-10-18","","46805.109375","151","290","819.077","","1.50361108779907","8.64599990844727","","78","","143","159","","","0.702240863242942","73.52","0","77","13","0","0","","","","","","71","16","3","0","0","","","","","","3","3"
"Aerobic Swim","Swim","","0.5","1000","2022-10-19","","1200","","","","","0.426300003280242","0.777705767984446","","23","","","","","","0.938306349805601","20","","","","","","","","","","","","","","","","","","","","","",""
"Z1 Aerobic Bike","Bike","","0.75","","2022-10-20","","15303","140","309","264.009","","0.52095752954483","8.15900039672852","","75","","138","153","","","0.654238598787415","21.27","0","29","0","0","0","","","","","","31","0","0","0","0","","","","","","",""
"Long Aerobic Run","Run","","1","","2022-10-20","","7007.4501953125","","","","","0.730576395988464","2.66400003433228","","171","","150","157","","","0.682688619343522","37.42","44","0","0","0","0","","","","","","","","","","","","","","","","",""
"Peak Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Alternate Lunge: 3 x 9 (Exercise 5) 3. Calf Raise: 3 x 10 (Exercise 8) 4. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 5. Dumbbell Pullover: 2 x 12 (Exercise 15) 6: Glute Bridge: 3 x 12 (Exercise 18) 7. Bicycle Crunch: 3 x 10 (Exercise 26) 8. Plank: 3 reps (Exercise 21) 9. Sit-Up: 2 x 12 (Exercise 27) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-10-21","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.636424422264099","0","","","","95","136","","","0.568498143160224","22.54","1","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","","0.666666666666667","1500","2022-10-21","","1200","","","","","0.44599611070421","0.743494423791822","","23","","","","","","0.896868807596586","32.17","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","1.5","","2022-10-22","","47316.19140625","141","308","846.806","","1.66071009635925","7.91400003433228","","73","","143","166","","","0.692621301304346","71.57","4","83","13","0","0","","","","","","91","7","1","0","0","","","","","","",""
"Aerobic Bike","Bike","","1","","2022-10-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run of the Bike","Run","","0.5","","2022-10-23","","14555.419921875","","","","","2.05866742134094","1.96399998664856","","136","","156","191","","","0.564063103817186","73.89","56","42","18","5","0","","","","","","","","","","","","","","","","5","5"
"Strength","Strength","","","","2022-10-23","","0","","","","","0.489720821380615","0","","","","88","113","","","0.545337834765626","15.85","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Run","","0.75","","2022-10-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","","0.5","1000","2022-10-24","","1500","","","","","0.624531112412612","0.663716814159292","","23","","","","","","0.800600626714114","32.05","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","0.833333333333333","","2022-10-25","","28049.400390625","132","295","511.14","","1.07519948482513","7.24599981307983","","72","","129","171","","","0.709145385730534","47.46","11","43","9","0","0","","","","","","51","4","4","4","1","","","","","","",""
"Peak Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Alternate Lunge: 3 x 9 (Exercise 5) 3. Calf Raise: 3 x 10 (Exercise 8) 4. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 5. Dumbbell Pullover: 2 x 12 (Exercise 15) 6: Glute Bridge: 3 x 12 (Exercise 18) 7. Bicycle Crunch: 3 x 10 (Exercise 26) 8. Plank: 3 reps (Exercise 21) 9. Sit-Up: 2 x 12 (Exercise 27) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-10-25","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
