"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Open Water Swim","Swim","Warm Up: 1 x (400 FS in Z2 + 15 secs rest). Main Set: 4 x (50 FS in Z5, Beach or Deep Water Starts + 20 sec rests), 1 x (1000 FS in Z3 + 45 secs rest). Warm Down: 1 x (400 FS in Z2).","0.810833333333333","2000","2022-08-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peak Phase 2 Week 1","Other","","","","2022-08-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 15 mins easy jog in Z2. Main Set: 4 x (90 secs in Z5 + 2 min recoveries in Z1-2), 2 x (3 mins in Z5 + 2 min recoveries in Z1-2), 6 mins in Z4 + 2 min recovery in Z1-2. Warm Down: 5 mins easy jog in Z2.","0.866666666666667","","2022-08-22","","10020.490234375","","","","","0.868500053882599","3.20499992370605","","182","","159","180","","","0.892377613047695","76.36","4","11","23","11","2","","","","","","","","","","","","","","","","",""
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 300 Pull in Z2 + 15 secs rest), 1 x (300 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.826944444444444","2000","2022-08-22","","2000","","","","","0.727743335829841","0.7627765064836","","22","","123","142","","","1.00768127611518","74.46","40","0","0","0","0","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 15 mins in Z2. Main Set: 6 mins in Z4 + 2 mins recovery in Z2, 7 mins in Z4 + 2 mins recovery in Z2, 8 mins in Z4 + 2 mins recovery in Z2, 7 mins in Z4 + 2 mins recovery in Z2, 6 mins in Z4. Warm Down: 5 mins in Z2.","1.03333333333333","","2022-08-23","","31676.75","176","341","770.634","","1.21291661262512","7.25400018692017","","70","","133","156","","","0.890741851694666","81.79","8","35","29","0","0","","","","","","32","6","2","31","2","","","","","","",""
"Peak Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Alternate Lunge: 3 x 9 (Exercise 5) 3. Calf Raise: 3 x 10 (Exercise 8) 4. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 5. Dumbbell Pullover: 2 x 12 (Exercise 15) 6: Glute Bridge: 3 x 12 (Exercise 18) 7. Bicycle Crunch: 3 x 10 (Exercise 26) 8. Plank: 3 reps (Exercise 21) 9. Sit-Up: 2 x 12 (Exercise 27) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-08-23","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 1 x (50 FS in Z2 + 50 FS in Z3 + 10 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z4 + 15 secs rest). Main Set: 1 x (400 FS in Z4 + 30 secs rest), 1 x (400 Pull in Z4 + 30 secs rest), 2 x (200 FS in Z4 + 15 sec rests), 2 x (200 Pull in Z4 + 15 sec rests). Warm Down: 1 x (100 Pull in Z2 + 100 FS in Z2), 1 x (100 Choice in Z2).","0.939722222222222","2400","2022-08-24","","2400","","","","","0.867097503344218","0.768","","23","","125","149","","","1.01488009895775","90.64","45","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride.","Bike","Mostly in Z2 today.","1.5","","2022-08-25","","47259.96875","186","318","1008.72","","1.50541746616364","8.72000026702881","","80","","136","145","","","0.801898073094493","96.36","0","90","0","0","0","","","","","","6","54","28","1","1","","","","","","",""
"Run Off The Bike Fast At First","Run","Get off your bike and run. Do the first 5 minutes in Z4. Then ease down into Z2 for the remainder of the workout.","0.25","","2022-08-25","","2811.10009765625","0","0","","","0.275101393461227","2.83800005912781","","0","","137","153","","","0.85797101930262","21.89","11","3","0","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-08-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Race Practice Ride","Bike","Warm Up: 1 hour in Z2. Main Set: 6 x (10 mins in Z3 + 3 min recoveries in Z2). Warm Down: 30 mins in Z2.","2.8","","2022-08-27","","72591.0703125","180","336","1644.03","","2.52390432357788","7.98899984359741","","82","","144","159","","","0.799598739053099","159.33","0","79","72","0","0","","","","","","53","51","30","16","1","","","","","","",""
"Run Off The Bike Faster At First","Run","Straight after your ride, grab your running shoes and run for 15 minutes all in Z3. Then ease down into Z2 for 15 minutes,","0.5","","2022-08-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","All in Z1-Z2, nice and steady.","1.75","","2022-08-28","","16482.859375","","","","","1.83683919906616","2.49300003051758","","154","","154","175","","","0.836402377438142","144.52","22","28","44","17","0","","","","","","","","","","","","","","","","",""
"Open Water Swim","Swim","Warm Up: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 5 secs rest). Main Set: 3 x (800 FS in Z3 + 20 sec rests). Warm Down: 1 x (200 FS in Z2).","1.09722222222222","2800","2022-08-28","","3293.89990234375","","","","","1.38153409957886","0.662000000476837","","22","","121","140","","","0.874218955503315","92.3","80","0","0","0","0","","","","","","","","","","","","","","","","",""
"Peak Phase 2 Week 2","Other","","","","2022-08-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 10 mins in Z2. Main Set: 5 x (5 mins in Z4 + 2 min recoveries in Z2). Warm Down: 5 mins in Z2.","0.833333333333333","","2022-08-29","","26390.33984375","164","344","616.599"," *08/29/2022 Tomasz MIgdal: Watts 5 min effort 245 5.8 235 3.1 235 3.5 235 3.5 235 3.1*","1.04203367233276","7.03399991989136","","70","","127","154","","","0.888241129641275","65.32","10","33","19","0","0","","","","","","30","6","2","22","3","","","","","","",""
"Pool Swim: Endurance/Technique","Swim","Warm Up: 1 x (100 Pull in Z2 + 100 Drill in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 2 x (100 Pull in Z2 + 100 Drill in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest), 2 x (200 Drill in Z2 + 100 Pull in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest). Warm Down: 1 x (50 Breast in Z2 + 50 FS in Z2), 1 x (50 Back in Z2 + 50 FS in Z2).","0.735555555555556","1800","2022-08-29","","1800","","","","","0.647011947102017","0.771538791255894","","22","","123","144","","","1.02007389964924","68.68","36","0","0","0","0","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 10 mins in Z2. Main Set: 7 x (2 mins in Z5 + 2 min recoveries in Z1-2). Warm Down: 5 mins in Z2.","0.716666666666667","","2022-08-30","","8047.66015625","","","","","0.717279434204102","3.11700010299683","","180","","159","178","","","0.866977112673394","59.23","5","7","22","6","3","","","","","","","","","","","","","","","","",""
"Peak Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Whole Body Strength: 1. Squat: 3 x 8 (Exercise 1) 2. Alternate Lunge: 3 x 9 (Exercise 5) 3. Calf Raise: 3 x 10 (Exercise 8) 4. Lat & Front Raise Combo: 3 x 7 (Exercise 11) 5. Dumbbell Pullover: 2 x 12 (Exercise 15) 6: Glute Bridge: 3 x 12 (Exercise 18) 7. Bicycle Crunch: 3 x 10 (Exercise 26) 8. Plank: 3 reps (Exercise 21) 9. Sit-Up: 2 x 12 (Exercise 27) Flexibility: 10-15 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 30 - 50 secs. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-08-30","Peak Phase: This phase allows you to focus on sport-specific training. This means decreasing the stress of your strength and conditioning training session by reducing intensity and volume. The time allowed for flexibility is increased, maintaining mobility and range of movement during this phase is key. Resistance during the Peak Phase: The resistance should reduce back to what you were lifting in the Base Phase. Stay focused on form. Perform strength and conditioning once each week for this phase. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (100 FS in Z2 + 100 FS in Z4 + 10 secs rest), 1 x (50 FS in Z2 + 150 FS in Z4 + 15 secs rest), 1 x (200 FS in Z4 + 20 secs rest). Main Set: Repeat 3 sets of 500 as below: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 FS in Z3 + 5 secs rest), 1 x (100 FS in Z4 + 5 secs rest), 1 x (100 FS in Z5 + 5 secs rest), 1 x (100 Pull in Z2 + 5 secs rest). Warm Down: 1 x (100 Kick in Z2 + 100 FS in Z2 + 5 secs rest), 1 x (50 Back in Z2 + 50 Breast in Z2 + 5 secs rest), 1 x (200 Choice in Z2).","1.02916666666667","2600","2022-08-31","","2600","","","","","0.908867503272163","0.792682926829268","","22","","113","136","","","1.04892443607135","104.89","37","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mostly in Z2.","1.5","","2022-09-01","","44868.55078125","182","308","1022.764","","1.55316424369812","8.02400016784668","","76","","134","147","","","0.806183692132749","97.5","3","90","1","0","0","","","","","","5","57","29","1","0","","","","","","",""
"Run Off The Bike Fast At First","Run","Get off your bike and run. Do the first 5 minutes in Z4. Then ease down into Z2 for the remainder of the workout.","0.25","","2022-09-01","","3020.830078125","","","","","0.283780544996262","2.95700001716614","","176","","146","161","","","0.831880050148501","21.09","11","3","4","0","0","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-09-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Swim","Swim","Warm Up: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 5 secs rest). Main Set: 3 x (900 FS in Z3 + 25 sec rests). Warm Down: 1 x (100 FS in Z2).","1.17611111111111","3000","2022-09-02","","3388.94995117188","","","","","1.43820476531982","0.654999971389771","","20","","115","142","","","0.864004216965603","92.76","67","0","0","0","0","","","","","","","","","","","","","","","","",""
"Race Practice Ride","Bike","Warm Up: 30 mins in Z2. Main Set: 4 x (15 mins in Z3 + 3 min recoveries in Z2). Warm Down: 20 mins in Z2.","2.03333333333333","","2022-09-03","","62297.51953125","182","533","1278.359","","1.95562160015106","8.84899997711182","","82","","148","169","","","0.861900219863388","144.82","3","44","59","11","0","","","","","","35","21","22","27","13","","","","","","",""
"Run Off The Bike Faster At First","Run","Do 15 mins in Z3. Then settle in to a steady Z2 pace. Take a gel after 20 and 45 minutes. With some water preferably.","1","","2022-09-03","","10512.2099609375","","","","","1.00036942958832","2.91899991035461","","177","","160","174","","","0.814321189031939","73.48","3","3","50","4","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","Steady run in Z1-Z2. This really doesn't need to be fast. It's supposed to be conversational pace.","1.5","","2022-09-04","","16141.0302734375","","","","","1.50287663936615","2.98300004005432","","181","","153","173","","","0.827907872925306","115.23","26","24","35","4","0","","","","","","","","","","","","","","","","",""
"Peak Phase 2 Week 2","Other","","","","2022-09-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Workout Bike","Bike","Warm Up: 10 mins in Z2. Main Set: 5 x (5 mins in Z4 + 2 min recoveries in Z2). Warm Down: 5 mins in Z2.","0.833333333333333","","2022-09-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Endurance/Technique","Swim","Warm Up: 1 x (100 Pull in Z2 + 100 Drill in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 2 x (100 Pull in Z2 + 100 Drill in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest), 2 x (200 Drill in Z2 + 100 Pull in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest). Warm Down: 1 x (50 Breast in Z2 + 50 FS in Z2), 1 x (50 Back in Z2 + 50 FS in Z2).","0.735555555555556","1800","2022-09-05","","1800","","","","","0.619765557712979","0.805369127516778","","23","","116","141","","","1.06491880967941","74.85","26","0","0","0","0","","","","","","","","","","","","","","","","",""
"Speed Workout Run","Run","Warm Up: 10 mins in Z2. Main Set: 7 x (2 mins in Z5 + 2 min recoveries in Z1-2). Warm Down: 5 mins in Z2.","0.716666666666667","","2022-09-06","","8069.93017578125","","","","","0.717324137687683","3.125","","181","","154","169","","","0.877394272548172","60.66","5","15","22","0","0","","","","","","","","","","","","","","","","",""
